target,query,layer,head,old_before,local_before,old_now,local_now,missing_before,missing_now,shift_low,shift_high,before_margin_low,before_margin_high,after_margin_low,after_margin_high
81,615,22,7,0.0993499755859375,0.2643636067708333,0.70904541015625,0.0,0.0526275634765625,0.12445068359375,0.13991292317708331,0.3169911702473958,0.11238606770833331,0.21764119466145831,0.5845947265625,0.83349609375
108,642,24,21,0.016123453776041668,0.3110758463541667,0.202880859375,0.01812744140625,0.086212158203125,0.16571044921875,0.10054524739583334,0.35246785481770837,0.208740234375,0.38116455078125,0.01904296875,0.3504638671875
40,574,26,3,0.13970947265625,0.3705647786458333,0.604248046875,0.20941162109375,0.15736897786458334,0.04278564453125,0.11836751302083331,0.31852213541666663,0.07348632812499997,0.38822428385416663,0.35205078125,0.4376220703125
53,587,26,3,0.123931884765625,0.3999125162760417,0.4520263671875,0.16802978515625,0.117431640625,0.04791259765625,0.18397013346354169,0.3493143717447917,0.15854899088541669,0.3934122721354167,0.236083984375,0.3319091796875
70,604,26,3,0.19205729166666666,0.2950439453125,0.72503662109375,0.09368896484375,0.0955810546875,0.0738525390625,0.12750244140625,0.29693603515625,0.007405598958333343,0.19856770833333334,0.5574951171875,0.7052001953125
4,538,29,29,0.04352569580078125,0.2821553548177083,0.3165283203125,0.020263671875,0.047185262044270836,0.0997314453125,0.16216023763020831,0.30907694498697913,0.19144439697265622,0.2858149210611979,0.196533203125,0.39599609375
16,550,30,1,0.053507486979166664,0.2905069986979167,0.9241943359375,0.05078125,0.18918863932291666,0.0225067138671875,0.21721903483072919,0.42891438802083337,0.04781087239583337,0.4261881510416667,0.8509063720703125,0.8959197998046875
35,569,30,1,0.061350504557291664,0.3101094563802083,0.84808349609375,0.103515625,0.21577962239583334,0.04840087890625,0.15819295247395831,0.42237345377604163,0.032979329427083315,0.46453857421875,0.6961669921875,0.79296875
16,550,30,9,0.052042643229166664,0.3882649739583333,0.9542999267578125,0.0186767578125,0.1710205078125,0.0270233154296875,0.3425649007161458,0.5406087239583333,0.16520182291666663,0.5072428385416666,0.908599853515625,0.962646484375
35,569,30,9,0.06477864583333333,0.4584757486979167,0.90545654296875,0.0,0.16750081380208334,0.09454345703125,0.3639322916666667,0.6259765625,0.22619628906250003,0.5611979166666667,0.8109130859375,1.0
35,569,30,24,0.12504069010416666,0.475341796875,0.604248046875,0.0,0.1551513671875,0.34326171875,0.132080078125,0.6304931640625,0.19514973958333337,0.5054524739583334,0.260986328125,0.947509765625
87,621,30,24,0.13035074869791666,0.49017333984375,0.5040283203125,0.0435791015625,0.160400390625,0.215087890625,0.21327718098958337,0.5887654622395834,0.19942220052083337,0.5202229817708334,0.245361328125,0.675537109375
97,631,31,11,0.2513834635416667,0.4315032958984375,0.5778656005859375,0.2021484375,0.10894266764322917,0.0510406494140625,0.178314208984375,0.3382975260416667,0.07117716471354164,0.2890625,0.324676513671875,0.4267578125
29,563,31,28,0.11686197916666667,0.4432779947916667,0.564697265625,0.08544921875,0.2979329427083333,0.202392578125,0.14990234375,0.6502278645833333,0.028483072916666685,0.6243489583333333,0.27685546875,0.681640625
