feature,layer,responses,late_minus_onset,paired_dz,expected_direction,direction_supported
grounding_lower_std,24,161,-0.005726648830108761,-0.2731225491573649,0,False
grounding_lower_std,25,161,-0.008805048993285398,-0.4915031090964003,0,False
grounding_lower_std,26,161,-0.006419630848472903,-0.37053842810218945,0,False
grounding_lower_std,27,161,0.002863769159183739,0.18146634831911088,0,False
grounding_lower_std,28,161,-0.010205670566477391,-0.44603582930736757,0,False
grounding_lower_std,29,161,-0.0008569120527794642,-0.038289539354538854,0,False
grounding_lower_std,30,161,-0.004246350262105835,-0.3001680455910755,0,False
grounding_lower_std,31,161,-0.0009685594426549,-0.07872075099145358,0,False
grounding_upper_mean,0,161,0.003963180580494567,0.15260964490847126,0,False
grounding_upper_mean,1,161,-0.0023011083928694636,-0.3032726542651004,0,False
grounding_upper_mean,2,161,-0.00048621359819210836,-0.4341092898130941,0,False
grounding_upper_mean,3,161,-4.775553756619092e-05,-0.579644681856838,0,False
grounding_upper_mean,4,161,-6.5613237226971924e-06,-0.7045093801754948,0,False
grounding_upper_mean,5,161,-8.751886971989033e-07,-0.6145384712034292,0,False
grounding_upper_mean,6,161,-1.6326489655867868e-07,-0.5745111454655604,0,False
grounding_upper_mean,7,161,-2.6285278130762325e-08,-0.38894345261316526,0,False
grounding_upper_mean,8,161,0.0,0.0,0,False
grounding_upper_mean,9,161,0.0,0.0,0,False
grounding_upper_mean,10,161,0.0,0.0,0,False
grounding_upper_mean,11,161,0.0,0.0,0,False
grounding_upper_mean,12,161,0.0,0.0,0,False
grounding_upper_mean,13,161,0.0,0.0,0,False
grounding_upper_mean,14,161,0.0,0.0,0,False
grounding_upper_mean,15,161,0.0,0.0,0,False
grounding_upper_mean,16,161,0.0,0.0,0,False
grounding_upper_mean,17,161,0.0,0.0,0,False
grounding_upper_mean,18,161,0.0,0.0,0,False
grounding_upper_mean,19,161,0.0,0.0,0,False
grounding_upper_mean,20,161,0.0,0.0,0,False
grounding_upper_mean,21,161,0.0,0.0,0,False
grounding_upper_mean,22,161,0.0,0.0,0,False
grounding_upper_mean,23,161,0.0,0.0,0,False
grounding_upper_mean,24,161,0.0,0.0,0,False
grounding_upper_mean,25,161,0.0,0.0,0,False
grounding_upper_mean,26,161,0.0,0.0,0,False
grounding_upper_mean,27,161,0.0,0.0,0,False
grounding_upper_mean,28,161,0.0,0.0,0,False
grounding_upper_mean,29,161,0.0,0.0,0,False
grounding_upper_mean,30,161,0.0,0.0,0,False
grounding_upper_mean,31,161,0.0,0.0,0,False
grounding_interval_width,0,161,0.011355013395688549,0.5020563596897266,0,False
grounding_interval_width,1,161,0.0005866158637941254,0.02698116405652344,0,False
grounding_interval_width,2,161,0.0015485554887271075,0.10729927764482128,0,False
grounding_interval_width,3,161,0.0023748441049771278,0.09889560533512214,0,False
grounding_interval_width,4,161,0.0007312395002530968,0.029183987404226463,0,False
grounding_interval_width,5,161,0.003281231344856831,0.12055180759806813,0,False
grounding_interval_width,6,161,0.00023187696933746338,0.0067030374182149455,0,False
grounding_interval_width,7,161,-0.007699219706636038,-0.24255253836852922,0,False
grounding_interval_width,8,161,-0.016090867867380936,-0.38353290983001015,0,False
grounding_interval_width,9,161,-0.013521869267736162,-0.3545954899755607,0,False
grounding_interval_width,10,161,-0.011047667413024428,-0.2788330393121084,0,False
grounding_interval_width,11,161,-0.010381673433765861,-0.29716870348289787,0,False
grounding_interval_width,12,161,9.01968212601561e-05,0.002669136699889866,0,False
grounding_interval_width,13,161,-0.02018715987294357,-0.29164883360821375,0,False
grounding_interval_width,14,161,-0.015074833302023988,-0.24175982167741733,0,False
grounding_interval_width,15,161,-0.009220366614945926,-0.20659273847564927,0,False
grounding_interval_width,16,161,0.006690462183508074,0.1523396800428545,0,False
grounding_interval_width,17,161,0.0027593755573959823,0.06297683533945186,0,False
grounding_interval_width,18,161,-0.007925076606851187,-0.19077324948113952,0,False
grounding_interval_width,19,161,0.0036508870420989045,0.11498281900739236,0,False
grounding_interval_width,20,161,-0.0013421821112958542,-0.0308962860589205,0,False
grounding_interval_width,21,161,-0.010004343036909282,-0.25971316250432397,0,False
grounding_interval_width,22,161,-0.007023212378439696,-0.14867810372676638,0,False
grounding_interval_width,23,161,-0.0022525436806012386,-0.07172366578503081,0,False
grounding_interval_width,24,161,0.00953409385792217,0.35860712742642553,0,False
grounding_interval_width,25,161,0.0010496332824970625,0.05969441142749129,0,False
grounding_interval_width,26,161,0.0028049866235034067,0.10444131935383212,0,False
grounding_interval_width,27,161,0.007953496314353825,0.31189453992293503,0,False
grounding_interval_width,28,161,-0.00014550382306116708,-0.004931480807036526,0,False
grounding_interval_width,29,161,0.0022325740652795164,0.10650693537778416,0,False
grounding_interval_width,30,161,0.0064493741215386,0.17751716764094377,0,False
grounding_interval_width,31,161,0.010314396033005685,0.4080549685730796,0,False
