feature,layer,responses,standardized_onset_minus_pre,paired_dz,expected_direction,direction_supported
full_ph_mean_death,27,3,0.06706162045399348,0.17214057916284434,0,
full_ph_mean_death,28,3,-0.16198534766832987,-0.3789622418096953,0,
full_ph_mean_death,29,3,0.09948429465293884,0.29998301489726303,0,
full_ph_mean_death,30,3,0.10820371905962627,2.2880986959560725,0,
full_ph_mean_death,31,3,-0.07937366267045338,-0.7970845659009249,0,
full_ph_max_death,0,3,-0.004070768753687541,-0.010634178964067523,0,
full_ph_max_death,1,3,-0.21840580304463705,-0.32252669486706603,0,
full_ph_max_death,2,3,0.31431153416633606,0.9597334755636537,0,
full_ph_max_death,3,3,-0.18906758228937784,-0.22993425227854897,0,
full_ph_max_death,4,3,0.2918670177459717,0.17269206533397216,0,
full_ph_max_death,5,3,0.06955569982528687,0.09275847642763022,0,
full_ph_max_death,6,3,-0.39738865693410236,-0.49778361716273534,0,
full_ph_max_death,7,3,0.3025742669900258,0.3286918694977428,0,
full_ph_max_death,8,3,0.20232884089152017,0.13703135966239852,0,
full_ph_max_death,9,3,0.2698375980059306,0.29903793922278216,0,
full_ph_max_death,10,3,0.38735143343607586,0.37642523846979453,0,
full_ph_max_death,11,3,0.9458323319753011,0.6179408358722168,0,
full_ph_max_death,12,3,-0.747560441493988,-1.173215234066237,0,
full_ph_max_death,13,3,0.9115308523178101,0.49164880771368435,0,
full_ph_max_death,14,3,-0.6198928952217102,-1.1747718781759149,0,
full_ph_max_death,15,3,0.034220993518829346,0.04390592387273885,0,
full_ph_max_death,16,3,-0.2545769313971202,-1.3545017081976436,0,
full_ph_max_death,17,3,0.19995047648747763,0.33866021809655744,0,
full_ph_max_death,18,3,0.6400089859962463,1.1065890876368296,0,
full_ph_max_death,19,3,-0.421902060508728,-0.2754804280392807,0,
full_ph_max_death,20,3,-0.22365868091583252,-0.6597360713753827,0,
full_ph_max_death,21,3,-0.04004891713460287,-0.03814584810059723,0,
full_ph_max_death,22,3,-0.008263200521469116,-0.041686041080411566,0,
full_ph_max_death,23,3,-0.006977220376332601,-0.008755574863790461,0,
full_ph_max_death,24,3,0.1684855024019877,0.38010211195918486,0,
full_ph_max_death,25,3,-0.3372506598631541,-0.9915689824364606,0,
full_ph_max_death,26,3,0.18631613751252493,0.1742198391513923,0,
full_ph_max_death,27,3,0.047461102406183876,0.18910966085715294,0,
full_ph_max_death,28,3,-0.29195693135261536,-0.502889720948633,0,
full_ph_max_death,29,3,-0.28329308827718097,-0.9242496931318214,0,
