representation,task,causal_position_bucket,layer,pseudocount,fit_rows_seen,validation_rows_seen,fit_rows,validation_rows,components,dirichlet_converged,dirichlet_iterations,dirichlet_concentration,dirichlet_average_log_likelihood,logistic_normal_average_log_likelihood,dirichlet_minus_logistic_normal_nats,dirichlet_train_aic_per_row,logistic_normal_train_aic_per_row,mean_l1_error,covariance_relative_frobenius_error,positive_offdiagonal_covariance_fraction,positive_offdiagonal_covariance_mass_ratio,moment_concentration_coefficient_of_variation,nll_pit_ks_statistic,nll_pit_ks_pvalue,nll_tail_probability_below_001_fraction,nll_tail_probability_below_005_fraction
role,Data2txt,0,7,0.0001,576,288,576,288,4,True,13,15.658409185819183,9.211058275015489,12.4563660443804,-3.2453077693649117,-18.447329864454886,-24.865061091291228,0.032830562582003994,0.4160262049135958,0.0,4.1905266977772995e-33,1.732050070080972,0.35636393229166663,3.080301433057073e-33,0.0,0.0
role,Data2txt,0,7,0.001,576,288,576,288,4,True,11,17.197264438754416,7.354480186152362,10.177835353396631,-2.8233551672442707,-14.73360235026476,-20.306857595697693,0.03755816193676977,0.46299288484505885,0.0,3.16555551893598e-33,1.7320507322681926,0.2575141059027778,2.4897782266380248e-17,0.0,0.017361111111111112
role,Data2txt,0,8,1e-06,576,288,576,288,4,True,12,13.406171043609412,13.078549205258298,16.659657839324062,-3.581108634065763,-26.33046508668318,-33.380953847826405,0.04769863305744777,0.2699982228215669,0.0,8.107034949341495e-36,1.7319761460360643,0.46720377604166663,3.8626338809726524e-58,0.0,0.0
role,Data2txt,0,8,0.0001,576,288,576,288,4,True,13,14.395587862639074,9.017231794658706,12.061025438102554,-3.043793643443846,-18.220644091272145,-24.185294112582085,0.051512753141798304,0.3192347047084291,0.0,4.762628480200218e-33,1.7320500593839188,0.35319010416666663,1.223429567683209e-32,0.0,0.0
role,Data2txt,0,8,0.001,576,288,576,288,4,True,12,15.92526881701325,7.139700359363662,9.804482367573282,-2.664782008209622,-14.485439964507911,-19.679563108581256,0.05565008377216568,0.37924422636776545,0.0,2.4771321877999373e-33,1.7320507313367668,0.255615234375,4.4444065604820644e-17,0.003472222222222222,0.017361111111111112
role,Data2txt,0,9,1e-06,576,288,576,288,4,True,14,13.167231551152305,13.23575593031217,16.773223823191618,-3.5374678928794494,-26.662561828810773,-33.67480854303434,0.053130970201711654,0.24851329183630322,0.0,1.0597273192606397e-35,1.7319689807074272,0.45480685763888884,5.961151003798494e-55,0.0,0.0
role,Data2txt,0,9,0.0001,576,288,576,288,4,True,13,14.173182181212955,9.169582601388091,12.187402276040908,-3.017819674652816,-18.545974287894232,-24.505681534152032,0.05711149265047305,0.29928394879028647,0.0,1.8964297435306786e-33,1.7320499873621513,0.33810763888888884,7.109589761047739e-30,0.0,0.0
role,Data2txt,0,9,0.001,576,288,576,288,4,True,12,15.71569738820193,7.279462279628228,9.948888578261696,-2.6694262986334696,-14.78937189756307,-20.024885675160974,0.061083484557342194,0.3615551748410672,0.0,2.595569106091338e-32,1.7320507238016325,0.24658203125,6.576088861562365e-16,0.0,0.0
role,Data2txt,0,10,1e-06,576,288,576,288,4,True,12,15.747273398928208,13.340559356460439,17.03872952078644,-3.698170164325999,-26.90184104408133,-34.24939321856555,0.030485272424232372,0.3101909452447175,0.0,1.533494054700745e-36,1.7319775021627077,0.4349229600694444,4.665214854577343e-50,0.0,0.0
role,Data2txt,0,10,0.0001,576,288,576,288,4,True,14,16.971173255739554,9.289926454010036,12.44477620537118,-3.1548497513611435,-18.81232241255928,-25.063895014830205,0.03673338559568664,0.3588987488273325,0.0,3.737721107360362e-33,1.732050073002356,0.3444281684027778,5.127405222808647e-31,0.0,0.020833333333333332
role,Data2txt,0,10,0.001,576,288,576,288,4,True,12,18.88628791806736,7.422987262333837,10.195348874341018,-2.772361612007183,-15.093399062062815,-20.57229331119492,0.04221937890179045,0.4164580718660806,0.0,3.2726963761018765e-33,1.7320507327503487,0.2451171875,1.0081638683977788e-15,0.03125,0.03819444444444445
role,Data2txt,0,11,1e-06,576,288,576,288,4,True,13,14.443800579193216,13.163086273951016,17.0358122448889,-3.8727259709378785,-26.566439685452995,-34.30958636347672,0.050852940992068045,0.44438696537133743,0.16666666666666666,0.006608724572143273,1.7319423009586448,0.4671766493055556,3.926248872902202e-58,0.0,0.0
role,Data2txt,0,11,0.0001,576,288,576,288,4,True,13,15.510369340905578,9.107411362518983,12.435134714987417,-3.32772335246843,-18.467507667537127,-25.109224333775742,0.05433961082553113,0.4802186408711749,0.16666666666666666,0.006608724572143273,1.7320497193334508,0.34171549479166663,1.5955126678038163e-30,0.0,0.0
role,Data2txt,0,11,0.001,576,288,576,288,4,True,11,17.041278214945013,7.239089514742419,10.168308349066063,-2.9292188343236436,-14.744051288389906,-20.58245510939066,0.05765763917822887,0.5216652503496374,0.16666666666666666,0.006608724572143276,1.732050695894018,0.2653266059027778,2.187509057463274e-18,0.0,0.003472222222222222
role,Data2txt,0,12,1e-06,576,288,576,288,4,True,12,11.915757262745611,12.592289849660865,16.333263659550173,-3.7409738098893084,-25.380749209916694,-32.85704271911317,0.03242275242186712,0.34584227733628625,0.0,0.0,1.7319949869784472,0.5091145833333334,9.795477647303122e-70,0.0,0.003472222222222222
role,Data2txt,0,12,0.0001,576,288,576,288,4,True,11,12.71882027711769,8.528206049806272,11.730603571745142,-3.2023975219388703,-17.259203282688116,-23.65172753026126,0.0396999726254458,0.37852750965859094,0.0,6.252721440386298e-33,1.7320502483910558,0.4412977430555556,1.3464006572292566e-51,0.027777777777777776,0.03125
role,Data2txt,0,12,0.001,576,288,576,288,4,True,13,13.815726969891953,6.6623775300907555,9.450243916547695,-2.7878663864569386,-13.53403513260271,-19.090904897031805,0.046960960473843495,0.4155754943336508,0.0,1.1024602196236527e-33,1.732050750775037,0.3397352430555556,3.6311154196324755e-30,0.03125,0.03125
role,Data2txt,0,13,1e-06,576,288,576,288,4,True,13,17.69434612631059,13.115869520772097,17.18465365275085,-4.068784131978756,-26.54174966122008,-34.63829895644323,0.0441769066736518,0.350364862230645,0.0,0.0,1.7319760240647677,0.46535915798611116,1.1698084096332898e-57,0.0,0.0
role,Data2txt,0,13,0.0001,576,288,576,288,4,True,14,19.011754603811426,9.07549615471303,12.583133144136367,-3.5076369894233372,-18.472636820127075,-25.434617849421578,0.04749924145221025,0.39484948937304704,0.0,4.059428668515135e-33,1.7320500582912426,0.33650716145833337,1.3717086728857555e-29,0.006944444444444444,0.03125
role,Data2txt,0,13,0.001,576,288,576,288,4,True,10,20.86118969668349,7.229827944019494,10.309968123419514,-3.0801401794000194,-14.79160394493534,-20.882946750431774,0.05256646149862247,0.44393094481817225,0.0,2.9583447975262805e-34,1.7320507313439701,0.2529296875,1.0008114531953952e-16,0.03125,0.03125
role,Data2txt,0,14,1e-06,576,288,576,288,4,True,14,13.586763518175191,12.810744499852966,16.514862143347898,-3.704117643494932,-25.845568857896936,-33.19208502454838,0.0622362326935123,0.335734580998158,0.0,4.249266152980048e-37,1.731953899363161,0.4686957465277778,1.5699978948591169e-58,0.0,0.0
role,Data2txt,0,14,0.0001,576,288,576,288,4,True,13,14.544049660342756,8.751778050587218,11.913680878173128,-3.161902827585909,-17.741674356346714,-23.98999527073225,0.06570042213437963,0.37097521803851463,0.0,0.0,1.7320498364061185,0.37101236979166663,4.4170774358285015e-36,0.0,0.0
role,Data2txt,0,14,0.001,576,288,576,288,4,True,12,15.926537998684239,6.890599953784608,9.645168981205025,-2.754569027420416,-14.037620739343927,-19.455345144133496,0.06864428012530709,0.414718989507651,0.0,4.110795729768364e-33,1.732050708586979,0.268310546875,8.465624464206282e-19,0.0,0.010416666666666666
role,Data2txt,0,15,1e-06,576,288,576,288,4,True,12,9.594877808280792,13.140291012789824,16.618400531274588,-3.4781095184847644,-26.454193982520675,-33.3793008308588,0.02392070666360043,0.30052313627384264,0.16666666666666666,0.0055294286490522515,1.7320008651065526,0.41720920138888884,6.390036600164929e-46,0.0,0.0
role,Data2txt,0,15,0.0001,576,288,576,288,4,True,13,10.366367794824871,9.040885880751578,12.028919022888294,-2.9880331421367154,-18.270407943255602,-24.20073216409527,0.032576057501871036,0.3451407756642598,0.16666666666666666,0.0055294286490522575,1.7320503071470443,0.31540256076388884,5.764470814266131e-26,0.0,0.003472222222222222
role,Data2txt,0,15,0.001,576,288,576,288,4,True,11,11.727094299150181,7.081128480042377,9.776310577128307,-2.6951820970859295,-14.36639514317425,-19.701743043315936,0.03910125342437343,0.4047005522849117,0.16666666666666666,0.005529428649052242,1.7320507566246903,0.24951171875,2.775472933838161e-16,0.003472222222222222,0.034722222222222224
role,Data2txt,0,16,1e-06,576,288,576,288,4,True,12,10.473862885448314,13.24700057588255,16.827427635499433,-3.5804270596168815,-26.655348414995657,-33.828926481807635,0.033440539394462794,0.6063933123645731,0.0,8.948294558073012e-36,1.7319998685051414,0.44645182291666663,7.315985724218452e-53,0.0,0.003472222222222222
role,Data2txt,0,16,0.0001,576,288,576,288,4,True,13,11.283726918810713,9.166098167665055,12.234835032659003,-3.0687368649939466,-18.497055978436475,-24.639150287586297,0.038216432295999456,0.6194546440458761,0.0,0.0,1.7320502971834402,0.378662109375,1.2827497589819433e-37,0.024305555555555556,0.041666666666666664
role,Data2txt,0,16,0.001,576,288,576,288,4,True,12,12.612830278360049,7.2407018612262055,9.983908775713775,-2.7432069144875686,-14.640448580115109,-20.12161616799197,0.04052726039470271,0.6347151700588658,0.0,1.334180308636972e-32,1.7320507556314308,0.31941731770833337,1.234229448085548e-26,0.04513888888888889,0.04513888888888889
role,Data2txt,0,17,1e-06,576,288,576,288,4,True,13,15.873310151372767,13.650479304221761,17.41257660692983,-3.7620973027080726,-27.28377905817408,-34.83772326227874,0.01515747085861986,0.2664404888050228,0.16666666666666666,0.019827877231746525,1.7319697721553362,0.4447157118055556,1.9604534131042566e-52,0.0,0.0
role,Data2txt,0,17,0.0001,576,288,576,288,4,True,13,17.122143831287786,9.604003640181698,12.814698123340799,-3.2106944831591,-19.192694843857527,-25.638171749611633,0.019680009963322413,0.3204829971312962,0.16666666666666666,0.019827877231746515,1.7320499952933976,0.3269585503472222,6.4392194660679635e-28,0.0,0.0
role,Data2txt,0,17,0.001,576,288,576,288,4,True,12,19.065434780716693,7.730815627759763,10.55027331066576,-2.8194576829059983,-15.450148562581369,-21.0950832441578,0.025758733561940295,0.3841057258710652,0.16666666666666666,0.019827877231746525,1.7320507246096626,0.25651041666666663,3.3839468605983626e-17,0.0,0.013888888888888888
role,Data2txt,0,18,1e-06,576,288,576,288,4,True,13,17.337590510267788,14.334188213069886,18.004455328221873,-3.6702671151519897,-28.78080121219993,-36.062503777348056,0.030864790523527336,0.4567581761636669,0.16666666666666666,0.004249723134918009,1.731952660217725,0.4535590277777778,1.2312834217753397e-54,0.0,0.0
role,Data2txt,0,18,0.0001,576,288,576,288,4,True,13,18.916514980727193,10.28304875412271,13.423505319921652,-3.140456565798944,-20.670247914957947,-26.894943488710606,0.034661721648852825,0.5036343402256158,0.16666666666666666,0.0042497231349180025,1.732049822116451,0.31689453125,3.259088974520954e-26,0.003472222222222222,0.006944444444444444
role,Data2txt,0,18,0.001,576,288,576,288,4,True,12,21.63467645544104,8.362624052286716,11.184502140813937,-2.82187808852722,-16.804581884571835,-22.38955468585274,0.03915141531284263,0.5631996064752757,0.16666666666666666,0.0042497231349180094,1.732050705420238,0.219482421875,1.1564875163822044e-12,0.010416666666666666,0.03125
role,Data2txt,0,19,1e-06,576,288,576,288,4,True,13,28.065085447017044,14.62784646502657,18.517267149761185,-3.889420684734615,-29.453666569481015,-37.09066230190071,0.023566431683876586,0.53878136520424,0.16666666666666666,0.045269553955406446,1.7319273021220472,0.37353515625,1.3874914559415481e-36,0.0,0.003472222222222222
role,Data2txt,0,19,0.0001,576,288,576,288,4,True,13,30.657419763233264,10.614633471937642,13.922215686747224,-3.307582214809582,-21.441013556070292,-27.900433996075737,0.026059955267767426,0.5791344752289412,0.16666666666666666,0.045269553955406446,1.7320495675295595,0.29069010416666663,4.760814570101337e-22,0.006944444444444444,0.024305555555555556
role,Data2txt,0,19,0.001,576,288,576,288,4,True,12,35.02445950957688,8.762620541822606,11.674469184247114,-2.9118486424245082,-17.757554482520284,-23.403986290003893,0.028978878950675815,0.6282834554696235,0.16666666666666666,0.04526955395540644,1.732050679062947,0.22840711805555558,1.0916508767131037e-13,0.024305555555555556,0.05555555555555555
role,Data2txt,0,20,1e-06,576,288,576,288,4,True,13,25.50661804619697,14.297608547039845,18.25751582770728,-3.959907280667433,-29.05695427284114,-36.82901616744795,0.020304522343638467,0.5649877558805098,0.16666666666666666,0.0860092854978728,1.7319635940687923,0.41471354166666663,2.3538059172413682e-45,0.010416666666666666,0.013888888888888888
role,Data2txt,0,20,0.0001,576,288,576,288,4,True,13,27.754018730324095,10.273420345881913,13.657254316005282,-3.3838339701233697,-21.03446673470058,-27.6270662770511,0.024859049153903592,0.6013302523624672,0.16666666666666666,0.08600928549787283,1.7320499327587775,0.3253309461805556,1.225865133659758e-27,0.024305555555555556,0.03819444444444445
role,Data2txt,0,20,0.001,576,288,576,288,4,True,12,31.34030614691112,8.42105578579831,11.38522588697725,-2.964170101178936,-17.358966093264087,-23.073827595414944,0.028907073040855588,0.6427951283724098,0.16666666666666666,0.08600928549787282,1.7320507176700974,0.23681640625,1.0791023432053237e-14,0.03819444444444445,0.059027777777777776
role,Data2txt,0,21,1e-06,576,288,576,288,4,True,13,17.572315436943246,14.217588726823143,17.757996465144576,-3.54040773832143,-28.65532987806523,-35.60113974640386,0.022219721717573138,0.5514973716172539,0.0,0.0,1.7319826568568166,0.4163140190972222,1.0211426877526225e-45,0.006944444444444444,0.013888888888888888
role,Data2txt,0,21,0.0001,576,288,576,288,4,True,12,19.209876376177114,10.151818125419418,13.16927864987895,-3.0174605244595303,-20.550656138263548,-26.427876844106287,0.024190139298149456,0.5830905807067486,0.0,2.7880053531631596e-34,1.7320501243183408,0.2906629774305556,4.806073170788227e-22,0.017361111111111112,0.020833333333333332
role,Data2txt,0,21,0.001,576,288,576,288,4,True,12,22.22519692067534,8.209951355058145,10.911470677095497,-2.7015193220373503,-16.719657866306232,-21.933700843505694,0.027805066569517967,0.6225431998970107,0.0,1.5058474158165048e-32,1.7320507376679966,0.208984375,1.638515275431124e-11,0.024305555555555556,0.052083333333333336
role,Data2txt,0,22,1e-06,576,288,576,288,4,True,13,37.43092919871243,14.835271519997377,18.73413758619611,-3.898866066198736,-30.036925136683447,-37.50935236433155,0.013905041196148795,0.5576054251359015,0.16666666666666666,0.07653427997789408,1.731914145294934,0.4100477430555556,2.6279735382633555e-44,0.006944444444444444,0.010416666666666666
role,Data2txt,0,22,0.0001,576,288,576,288,4,True,14,41.108440413559194,10.838475727873213,14.142474514331635,-3.30399878645842,-22.072774970095576,-28.32746180677408,0.017289036958361023,0.5979931505624863,0.16666666666666666,0.07653427997789405,1.732049435742498,0.32736545138888884,5.478852629339401e-28,0.017361111111111112,0.041666666666666664
role,Data2txt,0,22,0.001,576,288,576,288,4,True,13,47.61524966053063,9.007348053304963,11.914909862662919,-2.907561809357956,-18.45908215826603,-23.878583864382037,0.02007356096017499,0.6488196448771693,0.16666666666666666,0.0765342799778941,1.7320506656971781,0.2314453125,4.7794175268030913e-14,0.04513888888888889,0.0763888888888889
role,Data2txt,0,23,1e-06,576,288,576,288,4,True,14,39.047923497157925,15.173749448618935,18.79973122559705,-3.625981776978111,-30.378348668164968,-37.44132765764319,0.008778735661285312,0.38360648639242323,0.0,4.294507113340555e-35,1.7318759152417569,0.43918185763888884,4.397950161397089e-51,0.0,0.0
role,Data2txt,0,23,0.0001,576,288,576,288,4,True,13,42.96526479852888,11.188964358042774,14.208030268158101,-3.0190659101153248,-22.422201923332548,-28.264360982597175,0.01098678097857781,0.4423003635395566,0.0,1.7991042777144165e-34,1.73204905133622,0.3150770399305556,6.525660564191179e-26,0.003472222222222222,0.020833333333333332
role,Data2txt,0,23,0.001,576,288,576,288,4,True,12,49.99073081311038,9.373637359069054,11.974035551023972,-2.6003981919549184,-18.824990508910577,-23.819453024761806,0.013543443646977377,0.5152286088835839,0.0,3.225495185508508e-32,1.7320506253758818,0.20849609375,1.847450950646561e-11,0.027777777777777776,0.04861111111111111
role,Data2txt,0,24,1e-06,576,288,576,288,4,True,13,27.51647833784942,15.142773837937902,18.6956026675453,-3.552828829607397,-30.265895877717234,-37.47657333249312,0.007198739236267713,0.48869867252242505,0.0,0.0,1.731946479940857,0.4442816840277778,2.5064418670303996e-52,0.010416666666666666,0.010416666666666666
role,Data2txt,0,24,0.0001,576,288,576,288,4,True,12,30.255362042883878,11.128547480899343,14.10266010812763,-2.974112627228287,-22.234509217188354,-28.284264259998217,0.011807735268103962,0.5309559765981635,0.0,1.2417056634752517e-33,1.7320497607012528,0.3228624131944444,3.232770893579494e-27,0.010416666666666666,0.013888888888888888
role,Data2txt,0,24,0.001,576,288,576,288,4,True,12,35.2804613860501,9.252537037325606,11.847425036061376,-2.594887998735769,-18.472967940581,-23.748583419051165,0.015685525952311305,0.5818572094932603,0.0,2.7014222502913334e-32,1.7320506996403808,0.217041015625,2.168344147271947e-12,0.013888888888888888,0.034722222222222224
role,Data2txt,0,25,1e-06,576,288,576,288,4,True,13,32.50552490203325,15.349872948435701,18.9273949112707,-3.577521962835002,-30.81077546472317,-37.90683280467114,0.007777990611611022,0.5626560427023378,0.16666666666666666,0.05145607319714708,1.73193491189021,0.41921657986111116,2.2237535777197503e-46,0.010416666666666666,0.010416666666666666
role,Data2txt,0,25,0.0001,576,288,576,288,4,True,14,35.82794005876511,11.342628025783174,14.328639216940555,-2.9860111911573815,-22.808213303862033,-28.70572047063557,0.01025233242110496,0.6003469813292692,0.16666666666666666,0.05145607319714711,1.7320496443576148,0.32039388020833337,8.456074446689294e-27,0.013888888888888888,0.017361111111111112
role,Data2txt,0,25,0.001,576,288,576,288,4,True,12,41.988992902289674,9.469235479872857,12.059609528947677,-2.590374049074819,-19.077894591035943,-24.14744412329522,0.013632846610966313,0.6451396216483857,0.16666666666666666,0.05145607319714711,1.7320506874095152,0.24313693576388884,1.788675770394562e-15,0.020833333333333332,0.04861111111111111
role,Data2txt,0,26,1e-06,576,288,576,288,4,True,12,16.02746421319591,13.761831561045778,17.799616452458753,-4.0377848914129775,-27.830700773466496,-35.745721980296565,0.043031510827268304,0.7744116593428982,0.0,2.339153712912004e-36,1.7319623570375215,0.43766276041666663,1.0244073434469982e-50,0.010416666666666666,0.010416666666666666
role,Data2txt,0,26,0.0001,576,288,576,288,4,True,12,17.367316040318574,9.701890724915634,13.206943623934041,-3.5050528990184104,-19.735325737520245,-26.563338678889824,0.04630351934187453,0.7871932678880416,0.0,0.0,1.7320499211174336,0.36197916666666663,2.594086054300387e-34,0.03819444444444445,0.04513888888888889
role,Data2txt,0,26,0.001,576,288,576,288,4,True,12,19.59796171862639,7.802653651750672,10.949043103915995,-3.1463894521653226,-15.972561466327136,-22.058078530799218,0.04764691522366544,0.8005044621596042,0.0,3.965234968580102e-33,1.732050717178419,0.3070746527777778,1.3172023537126274e-24,0.04861111111111111,0.0763888888888889
role,Data2txt,0,27,1e-06,576,288,576,288,4,True,13,28.96413623671822,14.740683345699747,18.458653283175128,-3.717969937475381,-29.44072712281026,-36.82606117525191,0.0158275249885462,0.4087725003641234,0.16666666666666666,0.061456670935942516,1.731928880807311,0.39279513888888884,1.489782514635789e-40,0.0,0.003472222222222222
role,Data2txt,0,27,0.0001,576,288,576,288,4,True,13,31.659745654025375,10.734736371750786,13.863623870876333,-3.128887499125548,-21.43680785899199,-27.636490003901155,0.01785851197256304,0.4572564359412785,0.16666666666666666,0.06145667093594252,1.7320495844704806,0.3140190972222222,9.755830506168079e-26,0.010416666666666666,0.027777777777777776
role,Data2txt,0,27,0.001,576,288,576,288,4,True,11,36.44537969056316,8.901440377741219,11.622728983183485,-2.7212886054422682,-17.788060474019883,-23.16145204040891,0.018599941268877603,0.517346265797877,0.16666666666666666,0.06145667093594254,1.7320506818129988,0.26779513888888884,9.982156859389432e-19,0.027777777777777776,0.05555555555555555
role,Data2txt,0,28,1e-06,576,288,576,288,4,True,13,14.949587877808174,13.30491890380649,16.96957258482147,-3.6646536810149777,-26.717834146603966,-33.90730840460158,0.015209399845019024,0.45459888980516894,0.16666666666666666,0.108590281961338,1.731975680461604,0.4534233940972222,1.3320961279644167e-54,0.0,0.0
role,Data2txt,0,28,0.0001,576,288,576,288,4,True,13,16.0883634242523,9.251575110651983,12.37442042724107,-3.1228453165890873,-18.624960600701943,-24.720379159472184,0.02008840268178698,0.48904560220126747,0.16666666666666666,0.10859028196133799,1.7320500547178646,0.3587510850694444,1.0816346841737846e-33,0.003472222222222222,0.017361111111111112
role,Data2txt,0,28,0.001,576,288,576,288,4,True,12,17.916113828702265,7.389171826716211,10.1351814612084,-2.7460096344921885,-14.923282952433429,-20.25930215771548,0.027084507532960295,0.5306470105114132,0.16666666666666666,0.10859028196133794,1.7320507308614062,0.265869140625,1.842271570802342e-18,0.017361111111111112,0.04861111111111111
role,Data2txt,0,29,1e-06,576,288,576,288,4,True,12,15.514163932900923,13.945422016550815,17.92864186919125,-3.983219852640435,-27.92225306342061,-35.924708001874734,0.033003665691227674,0.5910287768556782,0.16666666666666666,0.10068781280108499,1.7319768628091046,0.41536458333333337,1.6766357691618163e-45,0.003472222222222222,0.003472222222222222
role,Data2txt,0,29,0.0001,576,288,576,288,4,True,13,16.770061567131837,9.898784411107384,13.32825960775089,-3.429475196643507,-19.826832934254956,-26.72475356923032,0.03653968527477005,0.6168269199200105,0.16666666666666666,0.10068781280108495,1.7320500663190068,0.33455403645833337,3.0445600549966815e-29,0.006944444444444444,0.034722222222222224
role,Data2txt,0,29,0.001,576,288,576,288,4,True,12,18.702614146776003,8.02369323826216,11.049944876692852,-3.0262516384306926,-16.069000063603735,-22.16767877049044,0.0389076886722339,0.6448426457137831,0.16666666666666666,0.10068781280108496,1.7320507318180218,0.3043891059027778,3.54315486601242e-24,0.034722222222222224,0.059027777777777776
role,Data2txt,0,30,1e-06,576,288,576,288,4,True,12,12.410903754782673,13.016300285046643,16.70896482471403,-3.6926645396673856,-26.293748891171255,-33.552111867813714,0.04150094575799751,0.5843143628033276,0.16666666666666666,0.03714999234456665,1.7319789929080873,0.4349229600694444,4.665214854577343e-50,0.0,0.010416666666666666
role,Data2txt,0,30,0.0001,576,288,576,288,4,True,12,13.331152185140303,8.949254220601125,12.11194094185041,-3.162686721249285,-18.17200659710525,-24.356547279266877,0.046041123164275985,0.6007869119196558,0.16666666666666666,0.03714999234456664,1.7320500881076557,0.3580186631944444,1.492445896507734e-33,0.020833333333333332,0.03819444444444445
role,Data2txt,0,30,0.001,576,288,576,288,4,True,12,14.804932942773064,7.065989266094413,9.859218613677866,-2.7932293475834524,-14.416590974566853,-19.84533442111637,0.04877410291755597,0.620965919175991,0.16666666666666666,0.03714999234456664,1.732050734442297,0.28415256076388884,4.5290689178146334e-21,0.03819444444444445,0.05555555555555555
role,Data2txt,0,31,1e-06,576,288,576,288,4,True,13,3.0972434370243094,11.974102310168542,14.820228336443556,-2.8461260262750163,-23.99172422080907,-29.701709248940816,0.24149978709703918,0.785447030472004,0.16666666666666666,0.0003961402557230379,1.7319982603068562,0.5142957899305556,2.9284789141704388e-71,0.013888888888888888,0.017361111111111112
role,Data2txt,0,31,0.0001,576,288,576,288,4,True,13,4.0466339645795575,7.946097455646438,10.535444507824186,-2.589347052177747,-15.954132969813896,-21.125283022077053,0.19104524812587761,0.6695912893282039,0.16666666666666666,0.00039614025572301526,1.7320502810926734,0.4545355902777778,6.980808909434006e-55,0.017361111111111112,0.020833333333333332
role,Data2txt,0,31,0.001,576,288,576,288,4,True,12,5.0047325290727,6.0714756608241265,8.46886785754698,-2.397392196722853,-12.227025653154136,-17.005682914254074,0.17374375109884088,0.6514869648453876,0.16666666666666666,0.0003961402557230191,1.7320507540156282,0.3988715277777778,7.459797392406402e-42,0.03125,0.03125
role,Data2txt,1,0,1e-06,1152,576,1024,576,4,True,8,2.6012812439994892,7.579266959892355,7.939495160650687,-0.36022820075833084,-14.27823602215753,-14.91957221470947,0.1349821018785642,0.5520290382120924,0.16666666666666666,0.056532474103069955,0.7384222611185204,0.2603081597222222,6.409743112237951e-35,0.04513888888888889,0.0798611111111111
role,Data2txt,1,0,0.0001,1152,576,1024,576,4,True,8,3.0957762612532687,5.616402220388648,6.465890416383278,-0.8494881959946304,-10.498877015698227,-12.105564411729894,0.12733640532203302,0.4388539941052147,0.16666666666666666,0.056532474103069975,0.7394787537792857,0.22013346354166669,5.415433965935209e-25,0.050347222222222224,0.06944444444444445
role,Data2txt,1,0,0.001,1152,576,1024,576,4,True,9,3.5779336226058005,4.604395359414011,5.688288233824189,-1.083892874410179,-8.582146959929915,-10.65171197875179,0.1304063839385884,0.38640771366686316,0.16666666666666666,0.05653247410306997,0.748925688955995,0.19816080729166669,2.6894809518907532e-20,0.05381944444444445,0.06944444444444445
role,Data2txt,1,1,1e-06,1152,576,1024,576,4,True,9,6.8435491491788065,7.492876940065205,7.892120663475532,-0.39924372341032704,-13.932261145933275,-14.718696764173476,0.10872682089196942,0.4346805579927896,0.16666666666666666,0.011481239025710698,0.9578309693929502,0.2050509982638889,1.0285780314958758e-21,0.001736111111111111,0.036458333333333336
role,Data2txt,1,1,0.0001,1152,576,1024,576,4,True,10,7.874800480898394,6.443769157083697,6.979966844681854,-0.5361976875981581,-12.108602486225282,-13.202662393857473,0.08751912905326537,0.3554398995806545,0.16666666666666666,0.011481239025710693,0.9599352758333819,0.10370551215277779,7.574279935115359e-06,0.003472222222222222,0.036458333333333336
role,Data2txt,1,1,0.001,1152,576,1024,576,4,True,10,9.105787369771694,5.9065319399631635,6.600628498486117,-0.6940965585229533,-11.170614708454433,-12.603540211432918,0.07248671461654874,0.348325380129961,0.16666666666666666,0.011481239025710698,0.9782701339109113,0.12038845486111116,9.866476009688288e-08,0.008680555555555556,0.034722222222222224
role,Data2txt,1,2,1e-06,1152,576,1024,576,4,True,11,18.25975060094394,13.804984912492408,14.44915512760224,-0.6441702151098307,-26.765013916096112,-28.599262452580682,0.0314864533025456,0.5340642151651919,0.3333333333333333,0.014924217522380332,1.129335800972188,0.3075086805555556,7.428936947436446e-49,0.022569444444444444,0.052083333333333336
role,Data2txt,1,2,0.0001,1152,576,1024,576,4,True,10,21.050236853040477,10.8125675370592,11.837068887037846,-1.0245013499786464,-21.101135082598432,-23.376917733102367,0.024440384506466427,0.5973867099891071,0.3333333333333333,0.014924217522380337,1.1354821305776301,0.24270290798611116,2.3571079836799525e-30,0.022569444444444444,0.059027777777777776
role,Data2txt,1,2,0.001,1152,576,1024,576,4,True,10,25.469687852460552,9.224557642188945,10.518575775295389,-1.2940181331064449,-18.07321457467033,-20.834911590135818,0.023489441887253548,0.6631936478278366,0.3333333333333333,0.014924217522380333,1.1837795271615144,0.24449327256944442,8.385467040482761e-31,0.034722222222222224,0.0625
role,Data2txt,1,3,1e-06,1152,576,1024,576,4,True,10,11.797570918620536,10.108471348911943,10.548399049918249,-0.43992770100630335,-19.147491584198733,-20.149032946721277,0.04026266486430931,0.38890581315626144,0.3333333333333333,0.013101296777468328,0.7555464433793317,0.25146484375,1.3883080665529726e-32,0.001736111111111111,0.03993055555555555
role,Data2txt,1,3,0.0001,1152,576,1024,576,4,True,10,13.347092625690467,8.17108816480458,8.756188153079506,-0.5850999882749262,-15.69032006846359,-17.016882931301794,0.037021845033921225,0.4572637090493594,0.3333333333333333,0.013101296777468324,0.7578882210935755,0.16197374131944442,1.1362466430793513e-13,0.001736111111111111,0.027777777777777776
