representation,task,causal_position_bucket,layer,pseudocount,fit_rows_seen,validation_rows_seen,fit_rows,validation_rows,components,dirichlet_converged,dirichlet_iterations,dirichlet_concentration,dirichlet_average_log_likelihood,logistic_normal_average_log_likelihood,dirichlet_minus_logistic_normal_nats,dirichlet_train_aic_per_row,logistic_normal_train_aic_per_row,mean_l1_error,covariance_relative_frobenius_error,positive_offdiagonal_covariance_fraction,positive_offdiagonal_covariance_mass_ratio,moment_concentration_coefficient_of_variation,nll_pit_ks_statistic,nll_pit_ks_pvalue,nll_tail_probability_below_001_fraction,nll_tail_probability_below_005_fraction
provenance,Summary,3,9,0.0001,512,256,128,128,6,True,13,8.017633123427789,12.795638852792152,16.568396274427318,-3.7727574216351645,-26.035710829812277,-34.036090514066586,0.18482723809750218,0.45451893394754583,0.2,0.13048986278503502,2.2360662768526254,0.203125,4.163077668109129e-05,0.0,0.0078125
provenance,Summary,3,9,0.001,512,256,128,128,6,True,12,9.52017808222191,10.659086397670958,14.270289032458752,-3.611202634787796,-21.342961730807332,-29.06309396751223,0.1774168949757777,0.43681202254687196,0.2,0.130489862785035,2.236067802017226,0.140625,0.011365189018294308,0.0,0.03125
provenance,Summary,3,10,1e-06,512,256,128,128,6,True,13,6.181246508888684,20.727810188377532,25.039156334893903,-4.311346146516371,-42.89282214383791,-52.03429506757688,0.23455044953023813,0.887875927238925,0.2,0.12320059632578431,2.235895585147857,0.21875,7.381061347748238e-06,0.0,0.0
provenance,Summary,3,10,0.0001,512,256,128,128,6,True,14,7.54995530195551,14.773538422255168,19.074127703827273,-4.300589281572106,-29.4597806841728,-38.53207546217559,0.2234381105889883,0.6872229254316532,0.2,0.12320059632578426,2.2360662455596505,0.140625,0.011365189018294308,0.0,0.0078125
provenance,Summary,3,10,0.001,512,256,128,128,6,True,13,9.190641072188072,12.065887683409375,16.165125056195095,-4.099237372785717,-23.32641196738406,-32.05565891347101,0.2138574957250018,0.5754166581303074,0.2,0.1232005963257843,2.23606779705151,0.19140625,0.00013970433630997956,0.0078125,0.015625
provenance,Summary,3,11,1e-06,512,256,128,128,6,True,13,7.139015630051942,17.996811838721147,22.185954914100364,-4.189143075379219,-34.72975670682501,-43.08504512462652,0.1753963381078035,0.3884086508345104,0.2,0.09544592729413925,2.2358328127604943,0.3671875,5.542534149978852e-16,0.0,0.0
provenance,Summary,3,11,0.0001,512,256,128,128,6,True,14,8.616527461185154,13.306859625079007,17.381396843889142,-4.074537218810138,-25.44426099830033,-33.636975058064515,0.16078761732326335,0.3281310889910097,0.2,0.09544592729413927,2.236065613591762,0.3203125,3.4992283936701867e-12,0.0,0.0
provenance,Summary,3,11,0.001,512,256,128,128,6,True,11,10.139688775920554,11.138207355052572,15.009068019499539,-3.870860664446969,-21.138298578219985,-28.97251665291865,0.15206247305116008,0.3487202680406358,0.2,0.0954459272941393,2.236067730052589,0.27734375,3.3884305330612322e-09,0.0,0.0
provenance,Summary,3,12,1e-06,512,256,128,128,6,True,12,9.833089633348617,15.570245725316308,19.837800529578786,-4.267554804262476,-30.226388060245093,-38.88002016307748,0.13566808666041258,0.583107233395034,0.06666666666666667,0.039480889057240655,2.235772594576562,0.51953125,1.1716351351399961e-32,0.0,0.0078125
provenance,Summary,3,12,0.0001,512,256,128,128,6,True,13,10.525756783739315,11.513211340829171,15.451040106672483,-3.9378287658433138,-22.11077814971987,-30.11140644744107,0.1483644857274962,0.5927357272405732,0.06666666666666667,0.039480889057240634,2.2360650132284263,0.4921875,3.9093247371776895e-29,0.0234375,0.0390625
provenance,Summary,3,12,0.001,512,256,128,128,6,True,13,11.319071355828491,9.647221923430909,13.267147496461664,-3.6199255730307556,-18.378097136510867,-25.7415089024255,0.15762883389147914,0.602509586141464,0.06666666666666667,0.03948088905724065,2.2360676718335464,0.44921875,4.348997194110803e-24,0.03125,0.0390625
provenance,Summary,3,13,1e-06,512,256,128,128,6,True,13,7.96823189016229,21.315210197376803,25.510206003625132,-4.194995806248329,-43.296595956531,-52.078695291640145,0.18885715268037445,0.5867163902900666,0.2,0.07758442777692498,2.2358494693806397,0.16796875,0.001261290693128525,0.0,0.0
provenance,Summary,3,13,0.0001,512,256,128,128,6,True,12,9.718728748957647,15.255264534947433,19.50065550195007,-4.245390967002638,-30.179410023320244,-39.059582536486396,0.18065753470550236,0.369730483526197,0.2,0.07758442777692501,2.236065779654861,0.19921875,6.28426475199267e-05,0.0,0.0078125
provenance,Summary,3,13,0.001,512,256,128,128,6,True,11,11.79931160441471,12.520776937658042,16.61530244996795,-4.094525512309908,-24.21680927539735,-32.868013064954376,0.17385556553140075,0.26563604142189884,0.2,0.07758442777692501,2.236067746165587,0.1875,0.00020575038655746867,0.015625,0.0234375
provenance,Summary,3,14,1e-06,512,256,128,128,6,True,14,6.956574615742249,19.1444617358424,23.264323139024555,-4.119861403182155,-37.92269509897691,-46.098530349472895,0.17290389733483968,0.6665384490245423,0.2,0.1349257767889187,2.2359375282484097,0.18359375,0.00030054999002206975,0.0,0.0
provenance,Summary,3,14,0.0001,512,256,128,128,6,True,14,8.435487343197494,13.78515434182577,17.859366240520405,-4.074211898694637,-26.953975175867015,-35.06088819334918,0.1612171654405982,0.5524526582207492,0.2,0.1349257767889187,2.2360666681790797,0.14453125,0.00850482833415378,0.0078125,0.0390625
provenance,Summary,3,14,0.001,512,256,128,128,6,True,12,10.068335833888773,11.333367877265495,15.21171619669175,-3.8783483194262534,-21.94704204794337,-29.662551643103356,0.15287251706083532,0.5149050835466359,0.2,0.13492577678891868,2.2360678421964435,0.22265625,4.6910366522335245e-06,0.0234375,0.046875
provenance,Summary,3,15,1e-06,512,256,128,128,6,True,13,6.133064195286929,20.88715803233039,25.471625188790025,-4.584467156459636,-40.42147509904471,-49.42896966728181,0.16708935209403208,0.5260369245347635,0.2,0.14756370089701837,2.235932850317618,0.17578125,0.0006257967777605344,0.0,0.0
provenance,Summary,3,15,0.0001,512,256,128,128,6,True,13,7.392726067456686,14.762077584836163,19.304478706842794,-4.5424011220066305,-28.449836636828607,-37.45699184893408,0.15611262457764194,0.45922697127483275,0.2,0.14756370089701837,2.236066620440975,0.12109375,0.04295704754590679,0.0,0.0078125
provenance,Summary,3,15,0.001,512,256,128,128,6,True,13,8.836935109811805,11.94672007140219,16.315823574303835,-4.369103502901645,-22.867531832225204,-31.616155873080547,0.14865168354850355,0.4586487766063331,0.2,0.14756370089701834,2.236067836546861,0.1953125,9.40842686753401e-05,0.0390625,0.0546875
provenance,Summary,3,16,1e-06,512,256,128,128,6,True,13,5.256762068825047,21.031411542743868,25.84245985052535,-4.811048307781483,-38.7950346371932,-47.81782723369464,0.17271609218061082,0.6712978315207484,0.2,0.11232820681245108,2.235933992496357,0.23828125,7.038776424263986e-07,0.0,0.0
provenance,Summary,3,16,0.0001,512,256,128,128,6,True,15,6.4290017419960375,14.620224467096913,19.34594642538236,-4.725721958285446,-27.01835477391454,-35.946491196232884,0.1575980151758173,0.6009513622765521,0.2,0.11232820681245093,2.236066631207665,0.234375,1.1452873919607316e-06,0.0078125,0.0078125
provenance,Summary,3,16,0.001,512,256,128,128,6,True,13,7.78697096547103,11.664877447770333,16.151410177559285,-4.486532729788955,-21.589214065127692,-30.159232664618585,0.14626994676560984,0.5850962779870466,0.2,0.11232820681245108,2.236067837021604,0.1796875,0.0004354569877453,0.03125,0.0546875
provenance,Summary,3,17,1e-06,512,256,128,128,6,True,14,7.128657910951803,23.736996758378343,28.653152674017058,-4.916155915638713,-43.99948230482586,-53.55583467758211,0.15789649591952443,0.5821694920292778,0.26666666666666666,0.1238917879151206,2.2358821322264313,0.2421875,4.289574463648891e-07,0.0,0.0
provenance,Summary,3,17,0.0001,512,256,128,128,6,True,15,8.722330321497932,16.639734840412107,21.514990645912775,-4.87525580550067,-30.79667131850429,-40.41802492387913,0.14672036579053543,0.4616035734647438,0.26666666666666666,0.12389178791512052,2.236066106097708,0.234375,1.1452873919607316e-06,0.0,0.0
provenance,Summary,3,17,0.001,512,256,128,128,6,True,14,10.694510095267661,13.357703666387255,18.025981138226488,-4.668277471839232,-24.65487617549077,-33.992580711604234,0.13808934982046758,0.43309346137410054,0.26666666666666666,0.12389178791512055,2.236067778588427,0.21875,7.381061347748238e-06,0.0,0.0390625
provenance,Summary,3,18,1e-06,512,256,128,128,6,True,15,8.926068188487607,26.905721021625332,31.962266025663958,-5.056545004038629,-50.69722526111134,-60.91616031893109,0.10653794469559764,0.29606267420741134,0.2,0.07968832143681456,2.2358455082847573,0.33203125,4.446104931843403e-13,0.0,0.0078125
provenance,Summary,3,18,0.0001,512,256,128,128,6,True,13,11.01422577047458,18.761709808754322,23.806113774642785,-5.044403965888465,-35.13897543360686,-45.40457639205549,0.0980960106777149,0.2046945899169849,0.2,0.07968832143681463,2.236065726110861,0.2734375,6.005467433544062e-09,0.0,0.0234375
provenance,Summary,3,18,0.001,512,256,128,128,6,True,13,13.757354518958735,15.006086872209053,19.838655568092676,-4.832568695883627,-27.888995538944002,-37.799021058689945,0.10509918907482949,0.287889614746391,0.2,0.0796883214368146,2.236067727997115,0.33203125,4.446104931843403e-13,0.0234375,0.03125
provenance,Summary,3,19,1e-06,512,256,128,128,6,True,13,9.146906442648355,28.12424280565722,33.599799070394155,-5.475556264736927,-52.90085169105792,-63.79496245990893,0.1290012160178738,0.622133724040591,0.26666666666666666,0.15197649219358464,2.235899949185849,0.37890625,5.0342822933606634e-17,0.0078125,0.046875
provenance,Summary,3,19,0.0001,512,256,128,128,6,True,14,11.272227565854916,19.294176462110222,24.750492461668628,-5.456315999558408,-36.372274772592895,-47.39034616624818,0.12097401489992626,0.6017907446357731,0.26666666666666666,0.1519764921935846,2.236066280687472,0.3046875,4.827787419674662e-11,0.0078125,0.046875
provenance,Summary,3,19,0.001,512,256,128,128,6,True,13,14.057344833399853,15.221605173329234,20.47283465570188,-5.251229482372649,-28.69214104000584,-39.37168952161652,0.11392253900252095,0.6211911086030121,0.26666666666666666,0.15197649219358453,2.2360677927286887,0.3359375,2.1947921596940167e-13,0.046875,0.046875
provenance,Summary,3,20,1e-06,512,256,128,128,6,True,14,8.70865051800285,26.80258542023525,32.092640325431084,-5.290054905195837,-52.27582073959303,-62.91077801887131,0.1675124747187466,0.50812094348833,0.26666666666666666,0.11997709195318028,2.2358368677796894,0.23828125,7.038776424263986e-07,0.0,0.0078125
provenance,Summary,3,20,0.0001,512,256,128,128,6,True,15,10.620180703242177,18.761483510014703,24.02634959450095,-5.264866084486247,-35.97569483596106,-46.53421301767982,0.1592080271772649,0.4398555029337428,0.26666666666666666,0.11997709195318026,2.2360656303559217,0.3125,1.3232765413914088e-11,0.0078125,0.0234375
provenance,Summary,3,20,0.001,512,256,128,128,6,True,13,13.129795193147626,15.005429089404252,20.056398036316303,-5.05096894691205,-28.3251333987422,-38.45139430821598,0.1519679246675799,0.4539602934993252,0.26666666666666666,0.11997709195318033,2.236067709838798,0.24609375,2.592123269824214e-07,0.0078125,0.0390625
provenance,Summary,3,21,1e-06,512,256,128,128,6,True,13,7.561715599846595,27.27437349184671,32.292436675108505,-5.018063183261795,-50.95179800878782,-61.23123153818496,0.18042199907263134,0.8957871170362749,0.2,0.12820135765736457,2.235836532938934,0.3203125,3.4992283936701867e-12,0.0,0.015625
provenance,Summary,3,21,0.0001,512,256,128,128,6,True,14,9.271186669566248,18.83122833164713,23.714510067745728,-4.883281736098603,-35.01456616530052,-45.1950889537185,0.17120061298739014,0.7149573122827801,0.2,0.12820135765736446,2.2360656330092827,0.25,1.553142566968138e-07,0.0078125,0.0390625
provenance,Summary,3,21,0.001,512,256,128,128,6,True,12,11.532928269133363,14.918641954670447,19.55353947369419,-4.634897519023742,-27.512423059491603,-37.344112703602434,0.16406273156562678,0.6136749973825455,0.2,0.12820135765736443,2.2360677156282174,0.32421875,1.7752249813670875e-12,0.0234375,0.0390625
provenance,Summary,3,22,1e-06,512,256,128,128,6,True,15,14.0117734666154,27.171395392563635,32.56472139861459,-5.393326006050955,-50.582448111870775,-59.916263493450174,0.12966743868220448,0.6927136411435589,0.26666666666666666,0.15864390561645914,2.2357977901516235,0.328125,8.924716016110725e-13,0.015625,0.0390625
provenance,Summary,3,22,0.0001,512,256,128,128,6,True,15,17.514541924085485,18.95654242107215,24.310677648376952,-5.354135227304802,-36.0865364617502,-45.45585791952955,0.1223317341413757,0.6968081208848743,0.26666666666666666,0.15864390561645922,2.236065235775848,0.3203125,3.4992283936701867e-12,0.03125,0.046875
provenance,Summary,3,22,0.001,512,256,128,128,6,True,13,22.344613878002782,15.137657553637402,20.264295781907027,-5.126638228269629,-29.39879298097317,-38.43330097269978,0.11631972097769545,0.7234251605267172,0.26666666666666666,0.15864390561645908,2.2360676669581454,0.2734375,6.005467433544062e-09,0.046875,0.0703125
provenance,Summary,3,23,1e-06,512,256,128,128,6,True,14,15.566332376958844,30.043611631023367,35.61490744240226,-5.571295811378896,-56.50383562427594,-66.9819383956796,0.12673796431580192,0.7258282100710578,0.26666666666666666,0.125678114153013,2.2358611206999264,0.42578125,1.4189253022669924e-21,0.0234375,0.0390625
provenance,Summary,3,23,0.0001,512,256,128,128,6,True,14,19.47731866088441,20.76526957069411,26.232567481174918,-5.467297910480811,-39.38154085579347,-49.800504506882845,0.12069976365305027,0.7286864887733449,0.26666666666666666,0.125678114153013,2.2360658775386395,0.36328125,1.209705534646815e-15,0.0390625,0.0703125
provenance,Summary,3,23,0.001,512,256,128,128,6,True,12,24.94894440878802,16.470999286533655,21.704345331976743,-5.233346045443087,-31.557745302210684,-41.54463799798074,0.11510528526165166,0.7515509004674695,0.26666666666666666,0.12567811415301303,2.236067738796709,0.34375,5.202843089038079e-14,0.0625,0.0703125
provenance,Summary,3,24,1e-06,512,256,128,128,6,True,14,14.44472087309904,29.383306031762174,34.891134551193616,-5.507828519431446,-58.277592163160165,-68.78527428374551,0.10031595797538347,0.7083138928087056,0.26666666666666666,0.16132458118029702,2.2357874261315875,0.3359375,2.1947921596940167e-13,0.0234375,0.046875
provenance,Summary,3,24,0.0001,512,256,128,128,6,True,15,18.07861697575738,20.452085862218425,25.82052869838005,-5.3684428361616225,-40.25499525855252,-50.5358186363523,0.09431214222076624,0.7104214760746204,0.26666666666666666,0.16132458118029686,2.236065116530025,0.26171875,3.1743788057539135e-08,0.0625,0.078125
provenance,Summary,3,24,0.001,512,256,128,128,6,True,12,23.29725781409238,16.30649441397239,21.382666281178356,-5.0761718672059635,-31.92285874824794,-41.67435577281407,0.08902641441405659,0.7350883825028243,0.26666666666666666,0.16132458118029697,2.2360676406994657,0.33984375,1.073542535028726e-13,0.0625,0.078125
provenance,Summary,3,25,1e-06,512,256,128,128,6,True,14,11.648871670506662,28.248468505730507,33.6855265569387,-5.437058051208193,-58.23960839699666,-69.11083896786306,0.09369387412910747,0.772305343940199,0.2,0.11448967589581238,2.2358162637144536,0.30859375,2.538865745522775e-11,0.015625,0.0625
provenance,Summary,3,25,0.0001,512,256,128,128,6,True,13,14.551681371746666,19.628488404346804,24.921685109730763,-5.2931967053839575,-40.15759940512499,-50.7992171005052,0.0934408946006584,0.7812236071363452,0.2,0.11448967589581241,2.236065416665111,0.19921875,6.28426475199267e-05,0.0625,0.078125
provenance,Summary,3,25,0.001,512,256,128,128,6,True,12,18.7376335894036,15.554443150354174,20.602936319049242,-5.048493168695064,-31.578954145202406,-41.76168745438591,0.08977778743015932,0.8014589559389053,0.2,0.11448967589581233,2.236067681474962,0.24609375,2.592123269824214e-07,0.078125,0.1015625
provenance,Summary,3,26,1e-06,512,256,128,128,6,True,14,12.247846725872927,26.647129490504838,31.893470204748226,-5.246340714243384,-54.917419903918756,-65.72252100995782,0.10550467073252699,0.7350631736857131,0.26666666666666666,0.09508753774024677,2.235745964694319,0.20703125,2.7352006658291592e-05,0.015625,0.03125
provenance,Summary,3,26,0.0001,512,256,128,128,6,True,14,15.127328223775427,18.71409778851849,23.939206974362104,-5.225109185843614,-38.27936230346622,-48.98854225239872,0.10559946134922621,0.7432487755434477,0.26666666666666666,0.09508753774024671,2.2360646868128695,0.1875,0.00020575038655746867,0.0390625,0.078125
provenance,Summary,3,26,0.001,512,256,128,128,6,True,13,19.186567511717517,14.973377364517965,20.007034126518114,-5.033656762000151,-30.442105733922652,-40.70118249117796,0.1023992521955714,0.7647382476925718,0.26666666666666666,0.0950875377402467,2.236067583936319,0.21484375,1.1517275704865574e-05,0.0390625,0.1015625
provenance,Summary,3,27,1e-06,512,256,128,128,6,True,13,11.590171153922473,27.145985209002912,32.28915956854749,-5.1431743595445845,-52.637941355586506,-62.897183062452854,0.11500444990221592,0.6525643840816958,0.26666666666666666,0.1256464914052624,2.235784403784026,0.328125,8.924716016110725e-13,0.0078125,0.0078125
provenance,Summary,3,27,0.0001,512,256,128,128,6,True,15,14.3602813594124,19.03617741502115,24.11341317648012,-5.077235761458969,-36.75238901751592,-46.97657569194321,0.10691374646489474,0.6097829023361719,0.26666666666666666,0.1256464914052623,2.236065093662154,0.2890625,5.776341456120769e-10,0.0078125,0.0390625
provenance,Summary,3,27,0.001,512,256,128,128,6,True,12,18.121003692203942,15.32419032209456,20.132455574324332,-4.808265252229772,-29.404342882429695,-39.20396758881752,0.09985469326009565,0.6191269142361014,0.26666666666666666,0.12564649140526243,2.236067645185676,0.25,1.553142566968138e-07,0.046875,0.0859375
provenance,Summary,3,28,1e-06,512,256,128,128,6,True,14,7.018428319764963,20.151259994977195,24.818043758905567,-4.666783763928374,-38.414951180869636,-47.347520257844515,0.20564749553458384,0.5839594425546311,0.4,0.09525076296626384,2.235792187595939,0.25,1.553142566968138e-07,0.0,0.0
provenance,Summary,3,28,0.0001,512,256,128,128,6,True,14,8.38452125103635,14.620116135316783,19.25485554743245,-4.634739412115664,-27.69292014967152,-36.62525118571106,0.19700833149933905,0.5610560814304906,0.4,0.09525076296626382,2.236065195303392,0.23046875,1.847888979619762e-06,0.0,0.0
provenance,Summary,3,28,0.001,512,256,128,128,6,True,14,9.904731579448693,12.02502692006256,16.460843155790087,-4.4358162357275255,-22.665869300057942,-31.24058886910475,0.19497966609149664,0.5715889230830794,0.4,0.09525076296626382,2.2360676772381143,0.2265625,2.9565885080962975e-06,0.0,0.0078125
provenance,Summary,3,29,1e-06,512,256,128,128,6,True,13,8.625185929798022,24.949549295327294,29.9754577073479,-5.025908412020607,-56.02080818757452,-67.39207756589357,0.10712560694768355,0.6095762351592636,0.4,0.12344570265674958,2.235829314485973,0.19140625,0.00013970433630997956,0.0,0.0390625
provenance,Summary,3,29,0.0001,512,256,128,128,6,True,13,10.48500453035088,17.66372119004169,22.581686681545897,-4.917965491504204,-38.19468855636198,-49.39317601187071,0.10960322099811537,0.6274564279576809,0.4,0.12344570265674965,2.2360655627733905,0.18359375,0.00030054999002206975,0.0234375,0.0546875
provenance,Summary,3,29,0.001,512,256,128,128,6,True,11,12.954630253707736,14.291770590149305,18.906125655785885,-4.61435506563658,-29.843527633296073,-40.43159065285403,0.1092184733694367,0.6617005031212009,0.4,0.12344570265674969,2.2360677104119837,0.22265625,4.6910366522335245e-06,0.046875,0.1015625
provenance,Summary,3,30,1e-06,512,256,128,128,6,True,14,6.883616037942098,23.068678374165685,28.36073502842467,-5.292056654258978,-40.21530407001968,-49.49486262085528,0.22356849485697072,0.6561227159357164,0.26666666666666666,0.09739836665769082,2.235840500786963,0.29296875,3.1472328013771007e-10,0.0,0.0
provenance,Summary,3,30,0.0001,512,256,128,128,6,True,15,8.35097386030149,15.860726081514462,21.000397029981794,-5.139670948467334,-28.541745364333273,-37.9029441136807,0.22141333305830974,0.6610248794898064,0.26666666666666666,0.0973983666576909,2.2360656813491855,0.2265625,2.9565885080962975e-06,0.0078125,0.03125
provenance,Summary,3,30,0.001,512,256,128,128,6,True,14,10.082655457225158,12.500933212311264,17.378078286233823,-4.877145073922565,-23.107196918818197,-32.17805324477074,0.2174461841894349,0.6814188683828031,0.26666666666666666,0.09739836665769087,2.23606772842819,0.23828125,7.038776424263986e-07,0.046875,0.046875
provenance,Summary,3,31,1e-06,512,256,128,128,6,True,14,2.226618685137505,19.104390691465397,23.354422948435214,-4.250032256969815,-40.444474432590056,-49.48877952372024,0.47713756974173194,0.8479712152662623,0.13333333333333333,0.08683403868951504,2.2358779440224965,0.27734375,3.3884305330612322e-09,0.0,0.0
provenance,Summary,3,31,0.0001,512,256,128,128,6,True,14,3.0628849618674976,13.256643603580041,17.657914473599156,-4.401270870019112,-27.532594658145296,-36.95140351907155,0.40907895159403457,0.7118806479520086,0.13333333333333333,0.08683403868951511,2.2360660657191636,0.23046875,1.847888979619762e-06,0.0,0.0
provenance,Summary,3,31,0.001,512,256,128,128,6,True,14,4.00676104212683,10.543473920446328,14.91834586725241,-4.374871946806085,-21.4501196449679,-30.897119685776225,0.3725076328279961,0.6730829886883998,0.13333333333333333,0.08683403868951506,2.2360677759424834,0.1796875,0.0004354569877453,0.0,0.015625
provenance,Summary,4,0,1e-06,1024,512,128,128,6,True,12,2.198333235389888,24.434731331947255,29.2356486085529,-4.8009172766056505,-50.48636055204537,-60.565077816676514,0.38817466940503914,0.6312983136140745,0.06666666666666667,0.07454957828664484,1.4141901874076475,0.5,4.083287142465694e-30,0.0,0.0
provenance,Summary,4,0,0.0001,1024,512,128,128,6,True,13,2.866732952246844,15.637331344857008,20.410408195237977,-4.773076850380969,-32.01018734100455,-42.05473185441295,0.3456028489909125,0.5490407079419338,0.06666666666666667,0.07454957828664482,1.414213327844214,0.45703125,5.804759161694703e-25,0.0,0.0
provenance,Summary,4,0,0.001,1024,512,128,128,6,True,12,3.593440313598368,11.491769768126204,16.191057341595112,-4.6992875734689115,-23.236090250983395,-33.013878520314506,0.32283389827895437,0.540930197234233,0.06666666666666667,0.07454957828664482,1.4142135382081764,0.40234375,3.196793611528768e-19,0.0,0.0
provenance,Summary,4,1,1e-06,1024,512,128,128,6,True,10,7.860406629255207,12.880492351333487,15.914796384478095,-3.034304033144607,-27.537591463655787,-33.543992498243114,0.13085872264744813,0.5330005120838726,0.4,0.20023683485617075,0.5670951774147538,0.3046875,4.827787419674662e-11,0.0859375,0.234375
provenance,Summary,4,1,0.0001,1024,512,128,128,6,True,10,9.844504642863463,11.017546423955757,14.341163540525358,-3.3236171165695994,-22.969691018314215,-29.520538286001013,0.10020196300591865,0.5727114122049366,0.4,0.20023683485617078,0.568655489130872,0.203125,4.163077668109129e-05,0.0546875,0.234375
provenance,Summary,4,1,0.001,1024,512,128,128,6,True,10,12.037180347820088,10.10080117464504,13.539120179105357,-3.438319004460315,-20.831503196957897,-27.617375467078787,0.08544058024023896,0.6205133016091658,0.4,0.2002368348561709,0.5824750758947392,0.1875,0.00020575038655746867,0.0703125,0.234375
provenance,Summary,4,2,1e-06,1024,512,128,128,6,True,11,17.715222039369927,24.677987578733273,29.18729298868505,-4.509305409951782,-51.33589229534276,-59.90754583978443,0.06235315211730261,0.6990991100364914,0.6666666666666666,0.11935499074406856,1.1347010589577624,0.34765625,2.4982790013842228e-14,0.078125,0.2578125
provenance,Summary,4,2,0.0001,1024,512,128,128,6,True,10,23.142861137345644,18.578863264285456,23.38607383031796,-4.8072105660325075,-38.991646925990494,-48.25357336504936,0.06564424269394448,0.7672284189457806,0.6666666666666666,0.11935499074406858,1.1573713801568448,0.26171875,3.1743788057539135e-08,0.1328125,0.2421875
provenance,Summary,4,2,0.001,1024,512,128,128,6,True,11,30.60173740582838,15.521454108377402,20.515037016469698,-4.993582908092296,-32.720046481169916,-42.536435948460955,0.06749535407464094,0.8180740504357241,0.6666666666666666,0.11935499074406858,1.3170766956677953,0.2109375,1.782257225451088e-05,0.109375,0.1875
provenance,Summary,4,3,1e-06,1024,512,128,128,6,True,15,12.342343482603182,19.680482208539352,23.497322922587713,-3.816840714048362,-41.34757597203446,-49.32616158183137,0.09975604244858507,0.5036781980142772,0.4666666666666667,0.045580540728504565,2.1321401491533623,0.25,1.553142566968138e-07,0.0078125,0.0390625
provenance,Summary,4,3,0.0001,1024,512,128,128,6,True,14,15.338803182655877,16.2947549261753,20.555765975373255,-4.261011049197956,-33.691275311780046,-42.338848194798715,0.0964712301496413,0.5918806295918185,0.4666666666666667,0.045580540728504516,2.1830527121108796,0.08984375,0.23811562865354285,0.0,0.0390625
provenance,Summary,4,3,0.001,1024,512,128,128,6,True,13,19.460507717707472,13.924561415002177,18.391528946325842,-4.466967531323663,-28.571378211834528,-37.44053085372241,0.09487091995107894,0.6698261203750728,0.4666666666666667,0.04558054072850455,2.225272364007455,0.1953125,9.40842686753401e-05,0.0078125,0.0703125
provenance,Summary,4,4,1e-06,1024,512,128,128,6,True,12,7.80690358989585,19.156800878071056,22.872349174795282,-3.7155482967242257,-38.82267509296994,-46.75021447214838,0.1297585501325835,0.347101192795901,0.2,0.04583432056515666,2.230233191162938,0.171875,0.0008920470081351661,0.0,0.0
provenance,Summary,4,4,0.0001,1024,512,128,128,6,True,14,9.557837762554954,15.068447864893175,19.297465058915254,-4.229017194022079,-30.067708281389578,-39.08744898269122,0.1134185074298347,0.32923790691981825,0.2,0.04583432056515668,2.2354479917737127,0.21875,7.381061347748238e-06,0.0,0.0
provenance,Summary,4,4,0.001,1024,512,128,128,6,True,13,11.735721301209914,12.601945890127823,16.69752328752628,-4.095577397398456,-24.820777375581194,-33.598930333403636,0.11075503502034709,0.394214793281693,0.2,0.04583432056515667,2.235996168235282,0.19921875,6.28426475199267e-05,0.0,0.0078125
provenance,Summary,4,5,1e-06,1024,512,128,128,6,True,13,5.894644444464517,22.3069372876054,26.807194801264284,-4.500257513658884,-41.475585960467214,-50.14401966413219,0.16015984102661587,0.29203863571609634,0.3333333333333333,0.05543158193551599,2.235883553474114,0.25,1.553142566968138e-07,0.0,0.0
provenance,Summary,4,5,0.0001,1024,512,128,128,6,True,13,7.221664552219381,15.945387469733612,20.628276409256515,-4.682888939522901,-29.965069551633604,-39.222586067034484,0.15243701708078575,0.3372003667116789,0.3333333333333333,0.055431581935516006,2.236064712434645,0.1875,0.00020575038655746867,0.0,0.0
provenance,Summary,4,5,0.001,1024,512,128,128,6,True,12,8.817701700434565,12.794191315119004,17.335495965702624,-4.541304650583619,-24.106267131443218,-33.119082342288806,0.15789157537026882,0.42200254614479366,0.3333333333333333,0.055431581935516026,2.2360676302363074,0.203125,4.163077668109129e-05,0.0,0.0078125
provenance,Summary,4,6,1e-06,1024,512,128,128,6,True,13,5.449977792199993,18.39929029986861,22.892694646841342,-4.493404346972731,-33.65004527414171,-42.00073606282409,0.2748850273809494,0.593521266677713,0.26666666666666666,0.10729458669327938,2.235896187232314,0.4375,8.234408833896026e-23,0.0,0.0
provenance,Summary,4,6,0.0001,1024,512,128,128,6,True,14,6.728226106816308,13.310498020650959,17.782347798059057,-4.471849777408101,-24.311009185906716,-32.771651588665904,0.25355994668086357,0.40733516603030956,0.26666666666666666,0.10729458669327933,2.236066066137234,0.3203125,3.4992283936701867e-12,0.0,0.0
provenance,Summary,4,6,0.001,1024,512,128,128,6,True,12,8.086157372691002,10.920716459026734,15.213579000030034,-4.292862541003299,-19.913600099184727,-28.133876101429205,0.2516373172986264,0.33954671643129175,0.26666666666666666,0.10729458669327933,2.2360677789881955,0.40234375,3.196793611528768e-19,0.0,0.0
provenance,Summary,4,7,1e-06,1024,512,128,128,6,True,14,6.544821765901767,17.47534833508597,21.919255447560005,-4.443907112474032,-33.4121595536351,-41.898625434875626,0.14678916651734286,0.43499729377291496,0.26666666666666666,0.11559359946866042,2.235881404807481,0.43359375,2.149072486476542e-22,0.0,0.0
