feature,layer,anomaly_auroc,anomaly_auprc,raw_auroc,raw_separability,rewired_anomaly_auroc,real_minus_rewired_auroc
prompt_effective_sources_mean,28,0.5259333374317334,0.06623166375896929,0.41600737837475016,0.5839926216252498,0.5259333374317334,0.0
prompt_effective_sources_mean,29,0.5258309547975746,0.06594083815465605,0.43639157515315674,0.5636084248468433,0.5258309547975746,0.0
prompt_effective_sources_mean,30,0.5309180703686929,0.06749063590453555,0.41857705797186906,0.5814229420281309,0.5309180703686929,0.0
prompt_effective_sources_mean,31,0.5251052008069665,0.06448867155579663,0.4018774284588719,0.598122571541128,0.5251052008069665,0.0
prompt_top1_share_mean,0,0.5045838153135463,0.06488608673549692,0.6168359290215655,0.6168359290215655,0.5045838153135463,0.0
prompt_top1_share_mean,1,0.4941519762025145,0.05996996260825579,0.6266442728831867,0.6266442728831867,0.4941519762025145,0.0
prompt_top1_share_mean,2,0.47842984490483137,0.05480989501147846,0.67974924221419,0.67974924221419,0.47842984490483137,0.0
prompt_top1_share_mean,3,0.48248891550060913,0.059863153731916384,0.5908814419635184,0.5908814419635184,0.48248891550060913,0.0
prompt_top1_share_mean,4,0.5292185867043719,0.06208663436752122,0.6861038784456358,0.6861038784456358,0.5292185867043719,0.0
prompt_top1_share_mean,5,0.5402043700654531,0.06613526481364909,0.683181143114876,0.683181143114876,0.5402043700654531,0.0
prompt_top1_share_mean,6,0.48334845036565677,0.05606920014398806,0.6760626471817017,0.6760626471817017,0.48334845036565677,0.0
prompt_top1_share_mean,7,0.508629659159485,0.06038645153557839,0.6578865617225325,0.6578865617225325,0.508629659159485,0.0
prompt_top1_share_mean,8,0.5384119259051087,0.06725053146820457,0.6933293002776457,0.6933293002776457,0.5384119259051087,0.0
prompt_top1_share_mean,9,0.5505047305155578,0.0712173923764316,0.6962417085811714,0.6962417085811714,0.5505047305155578,0.0
prompt_top1_share_mean,10,0.561613356100364,0.07571167806573403,0.6987362259255588,0.6987362259255588,0.561613356100364,0.0
prompt_top1_share_mean,11,0.5383358901285852,0.06776282100875473,0.6418549489435537,0.6418549489435537,0.5383358901285852,0.0
prompt_top1_share_mean,12,0.48474629073882863,0.05860334101688608,0.6153091678282285,0.6153091678282285,0.48474629073882863,0.0
prompt_top1_share_mean,13,0.5601084345700883,0.08987556988668405,0.6628396266775735,0.6628396266775735,0.5601084345700883,0.0
prompt_top1_share_mean,14,0.5818405946109384,0.0921305041497933,0.6474284808276426,0.6474284808276426,0.5818405946109384,0.0
prompt_top1_share_mean,15,0.5480287218386595,0.07405436035790405,0.649352921176475,0.649352921176475,0.5480287218386595,0.0
prompt_top1_share_mean,16,0.558275685990623,0.08041029865807062,0.656310048879694,0.656310048879694,0.558275685990623,0.0
prompt_top1_share_mean,17,0.5549263119166836,0.07697684153626487,0.6199921539685268,0.6199921539685268,0.5549263119166836,0.0
prompt_top1_share_mean,18,0.5567672201806892,0.07464751306778294,0.6275298942738242,0.6275298942738242,0.5567672201806892,0.0
prompt_top1_share_mean,19,0.5514934606472043,0.07082116536900254,0.6821749723044341,0.6821749723044341,0.5514934606472043,0.0
prompt_top1_share_mean,20,0.5748631641446869,0.08227657076606479,0.6743383457184474,0.6743383457184474,0.5748631641446869,0.0
prompt_top1_share_mean,21,0.5306618158128822,0.06691278362272329,0.623915499040849,0.623915499040849,0.5306618158128822,0.0
prompt_top1_share_mean,22,0.5418323910149687,0.06817710807331354,0.62478458777832,0.62478458777832,0.5418323910149687,0.0
prompt_top1_share_mean,23,0.5343027978480891,0.06674466510939231,0.6008640781297244,0.6008640781297244,0.5343027978480891,0.0
prompt_top1_share_mean,24,0.5495212493679891,0.07024495193267129,0.6174902344117563,0.6174902344117563,0.5495212493679891,0.0
prompt_top1_share_mean,25,0.5304917891900098,0.06680813660602937,0.5990295589786954,0.5990295589786954,0.5304917891900098,0.0
prompt_top1_share_mean,26,0.5514316929487026,0.07057008976886049,0.6197731018030033,0.6197731018030033,0.5514316929487026,0.0
