feature,layer,responses,standardized_late_minus_onset,paired_dz,expected_direction,direction_supported
prompt_provenance_uncertainty,0,161,0.14917345025709697,0.31548773196569413,0,
prompt_provenance_uncertainty,1,161,-0.05081333171414292,-0.0636395726154793,0,
prompt_provenance_uncertainty,2,161,-0.023936486438564632,-0.025073881947119427,0,
prompt_provenance_uncertainty,3,161,0.007273663344405453,0.00708852002514893,0,
prompt_provenance_uncertainty,4,161,-0.04357535290236799,-0.04815106497721594,0,
prompt_provenance_uncertainty,5,161,0.03165975245444671,0.03487695778263717,0,
prompt_provenance_uncertainty,6,161,-0.11350874473219333,-0.11744227426242818,0,
prompt_provenance_uncertainty,7,161,-0.33661639125821013,-0.38009590639278973,0,
prompt_provenance_uncertainty,8,161,-0.4302275292343975,-0.4842825709071364,0,
prompt_provenance_uncertainty,9,161,-0.4243817415944538,-0.5308133893375307,0,
prompt_provenance_uncertainty,10,161,-0.37525031789674523,-0.4364385908855027,0,
prompt_provenance_uncertainty,11,161,-0.4220154954594855,-0.5001454979240115,0,
prompt_provenance_uncertainty,12,161,-0.18576671192364663,-0.21999495531669908,0,
prompt_provenance_uncertainty,13,161,-0.2959672779029941,-0.3913433314369674,0,
prompt_provenance_uncertainty,14,161,-0.27637343726450614,-0.34241266247543584,0,
prompt_provenance_uncertainty,15,161,-0.3183327115933347,-0.381726442319115,0,
prompt_provenance_uncertainty,16,161,-0.008986279923723351,-0.009823025726671182,0,
prompt_provenance_uncertainty,17,161,-0.08398124291012006,-0.09073873127148642,0,
prompt_provenance_uncertainty,18,161,-0.2887956742544352,-0.3026879939759371,0,
prompt_provenance_uncertainty,19,161,-0.01366770447966475,-0.013897396926744793,0,
prompt_provenance_uncertainty,20,161,-0.1409630337209435,-0.1405612062369097,0,
prompt_provenance_uncertainty,21,161,-0.324032521557919,-0.3584755215558088,0,
prompt_provenance_uncertainty,22,161,-0.22234045848342943,-0.22533840761667737,0,
prompt_provenance_uncertainty,23,161,-0.13557789132276676,-0.15346251301608935,0,
prompt_provenance_uncertainty,24,161,0.272450737354363,0.2923058189553971,0,
prompt_provenance_uncertainty,25,161,-0.006949655989312237,-0.00781588105511193,0,
prompt_provenance_uncertainty,26,161,0.00977728578337231,0.010270556461401768,0,
prompt_provenance_uncertainty,27,161,0.20587693978540644,0.22039884222988562,0,
prompt_provenance_uncertainty,28,161,-0.0718833589405747,-0.07616132087696896,0,
prompt_provenance_uncertainty,29,161,0.0340947623115889,0.035674366233699864,0,
prompt_provenance_uncertainty,30,161,0.04819866172645403,0.052928274391121445,0,
prompt_provenance_uncertainty,31,161,0.1743175147668175,0.19172365224442045,0,
unsupported_response_mass_mean,0,161,-0.4902545919884806,-0.5888239202599915,1,False
unsupported_response_mass_mean,1,161,0.19110874475344367,0.25598113004327117,1,True
unsupported_response_mass_mean,2,161,0.3601236845488134,0.37956475094586,1,True
unsupported_response_mass_mean,3,161,0.033050880835374226,0.4789405612266726,1,True
unsupported_response_mass_mean,4,161,0.004024193216887482,0.5438375670464601,1,True
unsupported_response_mass_mean,5,161,0.0005521066503782586,0.4373774142335019,1,True
unsupported_response_mass_mean,6,161,7.492519055614472e-05,0.3344139576441003,1,True
unsupported_response_mass_mean,7,161,1.1146005213416836e-05,0.20329066197051904,1,True
unsupported_response_mass_mean,8,161,2.5325464259426753e-06,0.3079343544450917,1,True
unsupported_response_mass_mean,9,161,-2.9127836098928267e-11,-0.07881104062391005,1,False
unsupported_response_mass_mean,10,161,0.0,0.0,1,False
unsupported_response_mass_mean,11,161,0.0,0.0,1,False
unsupported_response_mass_mean,12,161,0.0,0.0,1,False
unsupported_response_mass_mean,13,161,0.0,0.0,1,False
unsupported_response_mass_mean,14,161,0.0,0.0,1,False
unsupported_response_mass_mean,15,161,0.0,0.0,1,False
unsupported_response_mass_mean,16,161,0.0,0.0,1,False
unsupported_response_mass_mean,17,161,0.0,0.0,1,False
unsupported_response_mass_mean,18,161,0.0,0.0,1,False
unsupported_response_mass_mean,19,161,0.0,0.0,1,False
unsupported_response_mass_mean,20,161,0.0,0.0,1,False
unsupported_response_mass_mean,21,161,0.0,0.0,1,False
unsupported_response_mass_mean,22,161,0.0,0.0,1,False
unsupported_response_mass_mean,23,161,0.0,0.0,1,False
unsupported_response_mass_mean,24,161,0.0,0.0,1,False
unsupported_response_mass_mean,25,161,0.0,0.0,1,False
unsupported_response_mass_mean,26,161,0.0,0.0,1,False
unsupported_response_mass_mean,27,161,0.0,0.0,1,False
unsupported_response_mass_mean,28,161,0.0,0.0,1,False
unsupported_response_mass_mean,29,161,0.0,0.0,1,False
unsupported_response_mass_mean,30,161,0.0,0.0,1,False
unsupported_response_mass_mean,31,161,0.0,0.0,1,False
response_takeover_mean,0,161,-0.3021808708352702,-0.4275449569728297,0,
response_takeover_mean,1,161,0.1139116895541271,0.15964915739704227,0,
response_takeover_mean,2,161,0.24221524887758752,0.2608544174690373,0,
response_takeover_mean,3,161,0.3027857996014334,0.3640319948587801,0,
response_takeover_mean,4,161,0.4686745213032324,0.5911904420378424,0,
response_takeover_mean,5,161,0.32709273885681023,0.3833187905819853,0,
response_takeover_mean,6,161,0.25832455806572985,0.3205216672008311,0,
response_takeover_mean,7,161,0.13562026689326542,0.15172235474614193,0,
response_takeover_mean,8,161,0.23947629901748266,0.25598319060527336,0,
response_takeover_mean,9,161,0.20525213295119518,0.2269992620045058,0,
